datetime,temperature,humidity,pressure,wind_speed,cloud_cover,visibility,hour,day_of_year,solar_radiation
2025-01-13 14:00:00,13.4,85.4,1013.9,0.2,1.7,23.9,14,13,21.6
2025-01-13 15:00:00,13.1,91.7,1014.1,1.5,16.6,16.3,15,13,0.0
2025-01-13 16:00:00,12.9,87.3,997.4,1.0,35.5,18.5,16,13,0.0
2025-01-13 17:00:00,13.2,81.2,1005.6,1.1,65.4,14.2,17,13,0.0
2025-01-13 18:00:00,14.9,95.0,1015.6,0.2,44.9,18.6,18,13,46.0
2025-01-13 19:00:00,14.3,79.2,1010.8,2.1,91.2,11.2,19,13,0.0
2025-01-13 20:00:00,11.6,91.4,1018.3,0.1,54.0,13.6,20,13,0.0
2025-01-13 21:00:00,10.0,84.0,1008.7,1.4,24.6,15.5,21,13,0.0
2025-01-13 22:00:00,13.0,80.1,1033.2,2.0,58.0,12.2,22,13,0.0
2025-01-13 23:00:00,18.6,90.8,1023.4,2.5,89.2,11.5,23,13,0.0
2025-01-14 00:00:00,17.8,88.2,992.6,2.1,28.5,17.7,0,14,0.0
2025-01-14 01:00:00,18.2,79.4,998.0,3.4,21.1,16.9,1,14,0.0
2025-01-14 02:00:00,21.8,68.9,1010.2,2.8,26.8,16.1,2,14,0.0
2025-01-14 03:00:00,23.6,66.5,1007.1,4.3,44.8,12.7,3,14,0.0
2025-01-14 04:00:00,23.8,79.8,1017.5,3.9,4.1,21.3,4,14,0.0
2025-01-14 05:00:00,22.1,71.7,1008.0,3.3,54.2,14.7,5,14,0.0
2025-01-14 06:00:00,23.6,66.7,1021.3,3.7,0.0,22.2,6,14,0.0
2025-01-14 07:00:00,20.6,83.5,1015.6,5.0,3.5,23.1,7,14,499.9
2025-01-14 08:00:00,24.1,69.2,997.2,4.4,57.7,14.6,8,14,489.9
2025-01-14 09:00:00,19.9,78.4,1020.4,5.3,59.3,12.3,9,14,521.6
2025-01-14 10:00:00,18.9,77.7,1015.8,4.9,37.1,17.7,10,14,595.5
2025-01-14 11:00:00,19.0,74.5,1013.3,3.0,10.3,20.0,11,14,456.3
2025-01-14 12:00:00,16.4,75.8,1017.6,4.1,44.5,18.6,12,14,23.9
2025-01-14 13:00:00,14.4,83.4,998.8,3.7,51.5,18.0,13,14,1.1
2025-01-14 14:00:00,15.4,88.1,1022.3,0.5,17.1,17.0,14,14,0.0
2025-01-14 15:00:00,16.9,88.5,1018.1,2.0,66.1,14.5,15,14,47.7
2025-01-14 16:00:00,11.9,76.3,1006.7,3.2,26.8,18.1,16,14,0.0
2025-01-14 17:00:00,15.4,91.9,1011.6,1.2,40.5,14.4,17,14,0.0
2025-01-14 18:00:00,12.3,87.6,1013.9,0.6,0.0,23.9,18,14,0.0
2025-01-14 19:00:00,14.4,75.6,1033.9,0.0,21.9,20.3,19,14,0.0
2025-01-14 20:00:00,10.9,81.5,1031.4,2.0,39.5,12.7,20,14,0.0
2025-01-14 21:00:00,15.7,82.2,1030.5,2.1,90.8,10.9,21,14,0.0
2025-01-14 22:00:00,13.4,86.2,1018.9,1.9,82.0,11.9,22,14,0.0
2025-01-14 23:00:00,18.0,80.0,994.9,2.1,55.3,9.4,23,14,0.0
2025-01-15 00:00:00,12.9,80.6,1006.4,3.8,64.2,14.3,0,15,0.0
2025-01-15 01:00:00,17.3,79.2,1018.7,3.8,16.8,20.5,1,15,0.0
2025-01-15 02:00:00,20.2,70.9,1012.1,4.8,51.0,14.8,2,15,0.0
2025-01-15 03:00:00,20.8,70.1,1008.4,5.2,18.4,20.6,3,15,0.0
2025-01-15 04:00:00,23.3,77.1,1005.5,3.9,40.0,14.1,4,15,0.0
2025-01-15 05:00:00,24.6,69.1,1024.6,6.2,7.0,24.7,5,15,0.0
2025-01-15 06:00:00,23.2,71.0,1015.9,5.3,4.4,18.5,6,15,17.5
2025-01-15 07:00:00,22.9,65.6,1007.4,6.3,25.0,20.3,7,15,364.3
2025-01-15 08:00:00,25.6,68.3,1002.2,5.8,63.5,12.2,8,15,413.8
2025-01-15 09:00:00,22.1,66.1,1021.7,4.1,43.2,13.0,9,15,674.0
2025-01-15 10:00:00,22.8,72.2,1000.5,3.4,19.2,18.7,10,15,711.9
2025-01-15 11:00:00,21.1,67.7,1014.6,4.8,64.6,9.9,11,15,263.2
2025-01-15 12:00:00,16.5,70.8,1013.5,3.6,6.5,19.9,12,15,3.7
2025-01-15 13:00:00,15.7,82.6,1003.6,0.0,37.6,18.9,13,15,45.6
2025-01-15 14:00:00,12.5,85.4,1009.7,1.3,45.8,19.5,14,15,0.0
2025-01-15 15:00:00,12.7,88.4,1007.0,2.2,24.5,20.0,15,15,7.3
2025-01-15 16:00:00,13.0,84.5,1011.6,1.2,53.8,14.7,16,15,0.0
2025-01-15 17:00:00,15.2,93.7,1010.9,0.0,75.4,10.4,17,15,0.0
2025-01-15 18:00:00,11.6,88.2,1016.9,1.6,27.1,17.4,18,15,0.0
2025-01-15 19:00:00,14.4,91.5,1012.6,1.1,20.8,18.2,19,15,0.0
2025-01-15 20:00:00,14.0,94.3,1016.8,1.0,36.4,16.7,20,15,0.0
2025-01-15 21:00:00,13.1,78.4,1017.3,2.0,32.6,18.9,21,15,0.0
2025-01-15 22:00:00,14.0,87.9,1004.9,1.4,28.8,19.6,22,15,0.0
2025-01-15 23:00:00,15.2,93.2,1019.2,3.3,10.6,20.9,23,15,0.0
2025-01-16 00:00:00,14.3,80.9,1008.7,3.2,38.9,12.5,0,16,0.0
2025-01-16 01:00:00,22.5,66.9,1002.4,5.5,33.4,16.2,1,16,0.0
2025-01-16 02:00:00,21.9,72.1,1007.3,5.2,26.9,15.9,2,16,0.0
2025-01-16 03:00:00,21.8,75.8,1019.0,4.5,17.9,18.1,3,16,0.0
2025-01-16 04:00:00,22.2,73.6,1013.3,5.3,12.3,15.1,4,16,0.0
2025-01-16 05:00:00,22.6,71.0,1005.1,4.4,34.5,18.8,5,16,0.0
2025-01-16 06:00:00,20.4,69.2,1023.4,3.8,57.4,13.4,6,16,17.7
2025-01-16 07:00:00,19.5,75.7,1002.5,5.9,47.8,16.6,7,16,296.7
2025-01-16 08:00:00,23.9,84.9,1023.4,4.8,49.5,16.3,8,16,531.7
2025-01-16 09:00:00,21.1,65.6,997.5,4.1,59.9,13.8,9,16,487.0
2025-01-16 10:00:00,20.7,82.3,1011.7,5.6,54.4,15.5,10,16,504.8
2025-01-16 11:00:00,21.3,87.5,1012.6,3.7,55.2,15.0,11,16,314.1
2025-01-16 12:00:00,15.8,81.7,1018.6,0.9,81.1,13.0,12,16,0.0
2025-01-16 13:00:00,13.1,84.0,1004.3,1.3,34.1,14.3,13,16,0.0
2025-01-16 14:00:00,15.4,74.6,1001.3,2.5,14.7,20.4,14,16,0.4
2025-01-16 15:00:00,12.2,88.6,1007.4,2.4,39.6,15.5,15,16,0.0
2025-01-16 16:00:00,17.6,87.6,1003.4,1.9,3.9,21.0,16,16,37.3
2025-01-16 17:00:00,12.4,87.2,1006.1,1.9,60.1,11.9,17,16,5.8
2025-01-16 18:00:00,13.3,86.0,999.8,0.8,6.1,17.5,18,16,11.5
2025-01-16 19:00:00,15.6,94.8,1022.1,0.9,28.0,17.9,19,16,0.0
2025-01-16 20:00:00,13.7,88.8,1018.3,1.3,27.8,18.0,20,16,0.0
2025-01-16 21:00:00,10.6,91.2,1005.4,1.3,39.6,16.6,21,16,0.0
2025-01-16 22:00:00,16.1,87.9,1013.9,0.3,62.2,15.8,22,16,0.0
2025-01-16 23:00:00,13.5,79.9,1018.0,1.8,43.3,16.0,23,16,0.0
2025-01-17 00:00:00,19.9,76.4,1012.4,3.2,16.4,19.0,0,17,0.0
2025-01-17 01:00:00,18.1,72.1,1040.8,2.4,40.8,14.6,1,17,0.0
2025-01-17 02:00:00,19.3,76.9,1013.5,3.8,99.1,10.1,2,17,0.0
2025-01-17 03:00:00,22.0,70.0,1008.7,4.7,49.4,14.4,3,17,0.0
2025-01-17 04:00:00,18.5,68.8,1003.0,3.9,28.7,18.6,4,17,0.0
2025-01-17 05:00:00,26.2,71.0,1021.9,7.1,29.8,17.1,5,17,0.0
2025-01-17 06:00:00,24.9,66.7,1016.0,7.1,0.0,18.4,6,17,0.0
2025-01-17 07:00:00,20.8,73.0,1017.7,5.2,68.1,14.0,7,17,216.9
2025-01-17 08:00:00,18.6,68.0,1014.4,4.3,12.8,16.0,8,17,755.0
2025-01-17 09:00:00,21.7,71.9,1021.7,4.1,42.8,15.7,9,17,648.1
2025-01-17 10:00:00,15.5,77.7,997.8,4.5,27.9,14.8,10,17,641.6
2025-01-17 11:00:00,16.4,80.9,1012.4,3.8,33.9,14.2,11,17,361.3
2025-01-17 12:00:00,17.3,74.7,1017.9,2.0,21.9,17.6,12,17,0.0
2025-01-17 13:00:00,20.2,74.1,1019.4,3.1,82.0,13.2,13,17,0.0
2025-01-17 14:00:00,18.0,86.9,1013.3,2.5,37.6,19.0,14,17,16.8
2025-01-17 15:00:00,15.4,77.9,1014.3,4.0,38.0,17.3,15,17,0.0
2025-01-17 16:00:00,7.6,95.0,1002.6,1.9,23.1,17.2,16,17,25.6
2025-01-17 17:00:00,11.7,83.9,1008.4,0.4,46.2,14.6,17,17,0.0
2025-01-17 18:00:00,13.6,88.0,1004.6,0.7,64.3,9.9,18,17,0.0
2025-01-17 19:00:00,12.7,92.5,1021.9,1.5,21.8,16.3,19,17,0.0
2025-01-17 20:00:00,15.2,82.7,1008.0,1.3,68.1,10.7,20,17,0.0
2025-01-17 21:00:00,15.7,87.0,1011.0,3.5,28.4,17.9,21,17,0.0
2025-01-17 22:00:00,16.9,92.5,1025.9,2.7,47.6,15.7,22,17,0.0
2025-01-17 23:00:00,22.5,79.4,994.4,2.1,64.6,14.2,23,17,0.0
2025-01-18 00:00:00,18.1,80.6,1002.7,2.8,22.6,18.4,0,18,0.0
2025-01-18 01:00:00,19.3,86.2,1008.4,3.5,73.8,12.6,1,18,0.0
2025-01-18 02:00:00,22.6,63.8,1015.4,3.9,87.9,10.9,2,18,0.0
2025-01-18 03:00:00,26.0,70.9,1023.0,4.5,22.7,20.8,3,18,0.0
2025-01-18 04:00:00,23.9,64.6,1028.9,4.6,58.2,14.7,4,18,0.0
2025-01-18 05:00:00,22.1,74.7,1014.2,3.7,61.5,17.5,5,18,0.0
2025-01-18 06:00:00,20.4,77.4,1009.8,5.9,84.1,11.3,6,18,15.5
2025-01-18 07:00:00,26.5,66.6,1018.8,3.5,48.9,11.5,7,18,315.5
2025-01-18 08:00:00,22.5,71.6,1026.6,5.3,67.4,12.7,8,18,409.1
2025-01-18 09:00:00,18.1,76.9,1003.9,4.3,21.3,19.7,9,18,821.1
2025-01-18 10:00:00,18.6,75.1,1002.0,4.4,34.3,19.8,10,18,622.1
2025-01-18 11:00:00,20.9,80.4,1017.7,4.7,0.0,22.4,11,18,476.0
2025-01-18 12:00:00,14.8,78.0,1021.8,3.4,71.3,13.4,12,18,0.0
2025-01-18 13:00:00,16.2,80.5,1014.5,3.3,63.1,12.2,13,18,32.7
2025-01-18 14:00:00,21.1,87.2,1014.0,0.7,33.0,16.9,14,18,0.0
2025-01-18 15:00:00,17.5,82.6,1018.2,2.5,33.4,16.8,15,18,10.5
2025-01-18 16:00:00,13.4,95.0,1005.8,2.0,95.6,14.9,16,18,0.0
2025-01-18 17:00:00,11.4,88.8,1015.6,0.0,57.6,13.4,17,18,20.6
2025-01-18 18:00:00,13.2,82.9,997.8,3.4,24.5,19.6,18,18,21.4
2025-01-18 19:00:00,11.1,83.8,995.4,1.5,36.2,13.5,19,18,0.0
2025-01-18 20:00:00,10.6,89.0,995.3,0.7,71.7,12.2,20,18,0.0
2025-01-18 21:00:00,15.9,85.0,1016.1,2.7,74.9,13.3,21,18,0.0
2025-01-18 22:00:00,16.4,85.8,1009.9,1.7,0.0,20.6,22,18,0.0
2025-01-18 23:00:00,20.0,83.7,1004.3,4.8,0.0,22.1,23,18,0.0
2025-01-19 00:00:00,18.1,84.7,999.9,4.1,34.5,16.4,0,19,0.0
2025-01-19 01:00:00,19.9,74.6,1014.8,2.6,16.4,19.1,1,19,0.0
2025-01-19 02:00:00,23.2,76.8,1011.2,1.8,32.3,18.3,2,19,0.0
2025-01-19 03:00:00,24.6,78.7,1012.1,5.3,88.6,10.0,3,19,0.0
2025-01-19 04:00:00,21.0,69.4,1012.1,4.0,57.3,14.8,4,19,0.0
2025-01-19 05:00:00,24.2,71.7,1029.2,5.0,50.3,17.8,5,19,0.0
2025-01-19 06:00:00,19.3,69.4,1032.2,4.2,48.3,13.0,6,19,22.9
2025-01-19 07:00:00,22.0,73.4,1010.8,6.0,55.2,16.3,7,19,288.8
2025-01-19 08:00:00,26.1,74.6,1029.0,4.5,85.9,12.9,8,19,277.9
2025-01-19 09:00:00,23.4,73.0,996.6,4.1,23.3,16.4,9,19,816.9
2025-01-19 10:00:00,20.8,62.6,1015.8,4.2,52.4,16.2,10,19,497.4
2025-01-19 11:00:00,20.9,73.0,1011.9,2.8,36.7,15.5,11,19,352.5
2025-01-19 12:00:00,14.6,68.9,1015.0,4.8,45.6,17.1,12,19,0.0
2025-01-19 13:00:00,14.0,83.8,1008.4,2.1,2.2,18.2,13,19,27.8
2025-01-19 14:00:00,10.9,81.3,998.9,0.0,35.6,16.6,14,19,1.3
2025-01-19 15:00:00,16.5,79.8,1005.9,1.8,46.8,14.4,15,19,0.0
2025-01-19 16:00:00,13.8,84.7,1006.0,0.7,41.6,14.3,16,19,23.2
2025-01-19 17:00:00,14.3,87.2,1021.8,2.2,66.4,13.4,17,19,0.0
2025-01-19 18:00:00,14.4,91.4,1008.6,1.8,0.0,19.0,18,19,4.3
2025-01-19 19:00:00,14.2,89.9,999.4,1.6,33.8,14.1,19,19,0.0
2025-01-19 20:00:00,14.8,83.5,1008.3,0.4,41.4,20.3,20,19,0.0
2025-01-19 21:00:00,11.9,88.1,1010.9,0.6,49.9,19.0,21,19,0.0
2025-01-19 22:00:00,14.8,79.6,1008.7,1.3,69.0,13.1,22,19,0.0
2025-01-19 23:00:00,14.5,77.6,981.3,2.0,29.7,16.8,23,19,0.0
2025-01-20 00:00:00,18.4,80.1,1035.3,3.4,33.3,14.2,0,20,0.0
2025-01-20 01:00:00,20.2,77.8,1018.8,3.7,17.1,18.2,1,20,0.0
2025-01-20 02:00:00,22.8,79.7,1011.4,4.9,67.3,17.2,2,20,0.0
2025-01-20 03:00:00,21.5,70.6,1016.4,4.3,42.2,15.5,3,20,0.0
2025-01-20 04:00:00,24.6,80.4,1019.6,6.4,30.3,19.5,4,20,0.0
2025-01-20 05:00:00,20.2,66.6,1017.9,4.2,24.3,20.6,5,20,0.0
2025-01-20 06:00:00,23.5,78.0,1015.5,5.0,48.4,13.2,6,20,6.4
2025-01-20 07:00:00,26.7,74.7,1012.7,5.6,64.4,14.5,7,20,248.3
2025-01-20 08:00:00,28.4,66.8,997.7,4.1,79.1,11.8,8,20,357.5
2025-01-20 09:00:00,18.1,78.3,1016.0,3.2,17.3,16.8,9,20,857.7
2025-01-20 10:00:00,22.1,78.8,1009.4,5.6,65.9,13.4,10,20,411.5
2025-01-20 11:00:00,18.7,83.0,1024.8,3.4,62.7,12.8,11,20,273.5
2025-01-20 12:00:00,18.7,75.5,1019.4,5.2,13.9,17.3,12,20,0.0
2025-01-20 13:00:00,16.9,81.1,998.1,2.0,30.4,18.0,13,20,0.3
2025-01-20 14:00:00,16.3,87.6,1010.7,1.3,47.7,15.1,14,20,35.6
2025-01-20 15:00:00,15.3,86.4,1017.8,0.0,34.7,17.0,15,20,6.8
2025-01-20 16:00:00,14.9,90.8,1012.8,1.7,43.4,16.1,16,20,17.1
2025-01-20 17:00:00,13.2,87.0,1012.8,0.0,77.4,11.5,17,20,3.8
2025-01-20 18:00:00,12.9,95.0,1011.2,0.1,26.8,18.7,18,20,9.8
2025-01-20 19:00:00,12.0,83.6,1007.8,1.9,39.0,14.3,19,20,0.0
2025-01-20 20:00:00,14.2,89.9,1021.3,1.1,33.2,14.7,20,20,0.0
2025-01-20 21:00:00,14.4,79.6,1012.9,2.9,32.5,19.7,21,20,0.0
2025-01-20 22:00:00,17.4,83.2,994.6,1.3,40.5,14.7,22,20,0.0
2025-01-20 23:00:00,17.8,82.6,1007.1,2.3,0.0,18.0,23,20,0.0
2025-01-21 00:00:00,18.6,76.1,1008.5,2.4,9.5,19.3,0,21,0.0
2025-01-21 01:00:00,18.7,86.9,992.8,3.5,54.0,14.7,1,21,0.0
2025-01-21 02:00:00,23.6,76.1,1012.6,4.8,51.7,16.0,2,21,0.0
2025-01-21 03:00:00,20.2,74.6,1013.9,5.5,73.5,10.6,3,21,0.0
2025-01-21 04:00:00,19.4,64.7,1019.4,4.9,14.9,18.4,4,21,0.0
2025-01-21 05:00:00,26.0,74.4,1011.2,5.2,42.8,14.1,5,21,0.0
2025-01-21 06:00:00,24.9,66.1,1005.7,6.3,34.8,14.9,6,21,0.4
2025-01-21 07:00:00,23.9,64.5,1009.6,6.0,26.4,18.5,7,21,423.9
2025-01-21 08:00:00,24.7,75.0,1018.7,3.7,26.6,17.4,8,21,692.1
2025-01-21 09:00:00,20.4,73.4,1008.4,3.8,35.4,15.0,9,21,716.9
2025-01-21 10:00:00,21.5,76.8,1020.0,2.8,70.5,14.7,10,21,350.5
2025-01-21 11:00:00,21.9,78.1,1010.2,3.9,75.2,11.2,11,21,214.5
2025-01-21 12:00:00,20.1,86.7,1000.1,2.4,76.4,13.4,12,21,50.1
2025-01-21 13:00:00,16.1,77.7,1034.6,2.3,10.5,19.3,13,21,22.4
2025-01-21 14:00:00,17.9,89.7,1017.5,1.1,0.0,20.7,14,21,0.0
2025-01-21 15:00:00,16.5,74.8,1004.0,0.0,47.1,12.1,15,21,21.1
2025-01-21 16:00:00,14.7,85.0,997.2,0.6,72.6,15.0,16,21,0.0
2025-01-21 17:00:00,13.0,86.6,999.6,1.9,58.7,15.3,17,21,0.0
2025-01-21 18:00:00,14.6,84.5,1015.1,2.3,30.5,23.3,18,21,0.0
2025-01-21 19:00:00,16.3,81.7,1021.7,0.6,5.5,23.2,19,21,0.0
2025-01-21 20:00:00,12.9,85.7,1038.0,0.0,100.0,10.0,20,21,0.0
2025-01-21 21:00:00,12.6,93.5,1016.9,0.7,59.7,15.9,21,21,0.0
2025-01-21 22:00:00,14.0,82.3,1005.8,1.7,46.8,15.6,22,21,0.0
2025-01-21 23:00:00,14.8,79.5,1008.9,3.5,11.9,18.8,23,21,0.0
2025-01-22 00:00:00,16.5,88.7,1000.9,3.9,26.0,15.6,0,22,0.0
2025-01-22 01:00:00,20.5,75.3,1009.3,2.4,51.5,14.8,1,22,0.0
2025-01-22 02:00:00,20.0,74.8,1012.3,3.6,4.0,20.3,2,22,0.0
2025-01-22 03:00:00,19.5,74.0,1010.6,5.0,9.3,17.4,3,22,0.0
2025-01-22 04:00:00,22.6,73.9,1002.7,4.6,23.1,21.5,4,22,0.0
2025-01-22 05:00:00,23.0,70.5,1009.2,5.3,43.5,15.8,5,22,0.0
2025-01-22 06:00:00,22.9,66.4,1010.9,5.7,44.3,19.6,6,22,25.3
2025-01-22 07:00:00,27.4,64.8,1001.0,4.7,32.9,16.2,7,22,366.0
2025-01-22 08:00:00,22.5,67.6,1016.0,4.5,21.1,15.0,8,22,729.9
2025-01-22 09:00:00,23.9,73.0,999.4,5.4,58.5,15.8,9,22,513.6
2025-01-22 10:00:00,20.4,73.5,1012.8,2.8,91.7,17.9,10,22,235.0
2025-01-22 11:00:00,20.8,75.8,1019.6,4.9,16.6,18.6,11,22,447.1
2025-01-22 12:00:00,13.8,72.0,1029.8,3.7,19.6,16.5,12,22,37.1
2025-01-22 13:00:00,19.7,79.9,1021.9,3.2,76.7,10.6,13,22,0.0
2025-01-22 14:00:00,17.3,85.6,1017.0,1.9,28.5,17.2,14,22,0.0
2025-01-22 15:00:00,13.8,94.0,1019.9,1.1,13.0,19.1,15,22,0.0
2025-01-22 16:00:00,16.0,85.3,1002.4,1.1,25.8,13.9,16,22,0.0
2025-01-22 17:00:00,11.2,85.0,1036.5,1.6,48.3,14.2,17,22,1.0
2025-01-22 18:00:00,10.6,82.9,1025.4,0.0,0.7,20.2,18,22,18.8
2025-01-22 19:00:00,12.0,95.0,1024.6,0.1,56.0,13.4,19,22,0.0
2025-01-22 20:00:00,13.3,86.6,1011.9,1.6,43.9,16.7,20,22,0.0
2025-01-22 21:00:00,12.9,86.8,1010.8,1.1,51.9,15.2,21,22,0.0
2025-01-22 22:00:00,19.5,88.2,992.2,1.0,55.8,14.7,22,22,0.0
2025-01-22 23:00:00,19.6,75.3,1022.0,2.5,43.7,13.0,23,22,0.0
2025-01-23 00:00:00,21.8,78.6,1017.3,2.7,40.0,20.5,0,23,0.0
2025-01-23 01:00:00,19.2,72.4,1013.3,3.1,66.3,10.3,1,23,0.0
2025-01-23 02:00:00,22.0,75.1,1012.4,4.1,16.8,19.5,2,23,0.0
2025-01-23 03:00:00,20.7,66.6,1007.2,4.9,28.5,18.6,3,23,0.0
2025-01-23 04:00:00,23.3,67.1,1011.8,6.0,53.2,16.9,4,23,0.0
2025-01-23 05:00:00,21.9,74.0,1005.1,5.1,52.4,14.7,5,23,0.0
2025-01-23 06:00:00,27.2,69.4,1009.0,5.0,77.1,11.9,6,23,0.0
2025-01-23 07:00:00,24.7,69.9,1024.2,3.6,69.8,14.3,7,23,245.2
2025-01-23 08:00:00,21.5,63.7,1001.7,5.2,81.6,12.9,8,23,310.4
2025-01-23 09:00:00,27.6,63.7,1012.4,4.0,25.7,16.8,9,23,795.0
2025-01-23 10:00:00,21.0,77.2,1006.6,3.6,43.1,16.0,10,23,574.8
2025-01-23 11:00:00,23.2,81.3,997.2,5.5,2.9,19.4,11,23,545.0
2025-01-23 12:00:00,22.0,74.7,1017.8,3.3,31.0,19.0,12,23,0.0
2025-01-23 13:00:00,19.6,87.5,1008.0,4.4,20.7,18.3,13,23,0.0
2025-01-23 14:00:00,15.7,85.6,1005.7,0.1,11.3,19.4,14,23,0.0
2025-01-23 15:00:00,16.4,80.8,1017.4,1.8,71.5,13.8,15,23,0.0
2025-01-23 16:00:00,11.3,84.4,1020.9,0.3,19.3,17.0,16,23,0.0
2025-01-23 17:00:00,12.2,81.5,1042.3,0.0,78.0,13.4,17,23,0.0
2025-01-23 18:00:00,13.6,94.7,1026.8,1.0,29.6,14.4,18,23,1.1
2025-01-23 19:00:00,15.2,90.4,1020.0,2.7,16.0,18.8,19,23,0.0
2025-01-23 20:00:00,18.9,88.3,995.7,1.9,25.1,18.8,20,23,0.0
2025-01-23 21:00:00,13.4,87.0,1009.6,0.6,18.9,22.3,21,23,0.0
2025-01-23 22:00:00,16.1,85.5,1025.8,2.9,51.7,14.3,22,23,0.0
2025-01-23 23:00:00,13.5,82.6,999.7,3.3,12.8,19.2,23,23,0.0
2025-01-24 00:00:00,18.2,73.8,1024.0,2.6,52.8,15.0,0,24,0.0
2025-01-24 01:00:00,18.0,68.9,1004.1,3.6,29.9,17.3,1,24,0.0
2025-01-24 02:00:00,19.0,74.3,1008.6,4.9,18.1,19.2,2,24,0.0
2025-01-24 03:00:00,20.4,71.4,1012.2,5.4,43.1,14.3,3,24,0.0
2025-01-24 04:00:00,20.4,60.9,998.0,3.4,38.9,16.5,4,24,0.0
2025-01-24 05:00:00,22.5,61.7,1019.7,4.0,22.1,16.7,5,24,0.0
2025-01-24 06:00:00,23.6,71.8,1015.3,3.2,35.2,14.4,6,24,11.3
2025-01-24 07:00:00,22.1,69.1,1025.1,5.1,31.1,19.5,7,24,394.6
2025-01-24 08:00:00,22.5,70.5,1011.4,4.0,44.2,15.4,8,24,570.4
2025-01-24 09:00:00,22.2,68.5,1017.3,4.6,62.1,12.4,9,24,475.0
2025-01-24 10:00:00,23.1,66.1,1008.6,3.0,22.5,17.1,10,24,749.4
2025-01-24 11:00:00,21.2,79.8,1026.0,3.3,64.2,14.7,11,24,249.0
2025-01-24 12:00:00,19.9,74.8,1025.7,3.3,49.5,17.5,12,24,0.0
2025-01-24 13:00:00,19.6,78.4,1010.2,3.3,25.7,14.7,13,24,0.0
2025-01-24 14:00:00,15.2,82.7,1016.4,1.2,57.8,16.3,14,24,0.0
2025-01-24 15:00:00,15.9,78.1,1008.9,3.4,41.3,13.1,15,24,0.0
2025-01-24 16:00:00,16.4,89.0,1026.2,0.0,36.1,15.2,16,24,3.1
2025-01-24 17:00:00,13.0,93.2,1003.1,0.7,7.2,21.9,17,24,0.0
2025-01-24 18:00:00,15.1,95.0,1021.9,1.3,0.0,18.0,18,24,0.0
2025-01-24 19:00:00,15.4,77.9,1026.1,1.1,81.9,14.8,19,24,0.0
2025-01-24 20:00:00,15.5,88.0,1026.1,0.0,59.4,14.4,20,24,0.0
2025-01-24 21:00:00,12.4,81.3,1004.2,1.1,12.2,21.7,21,24,0.0
2025-01-24 22:00:00,19.2,95.0,1009.7,1.6,42.2,15.6,22,24,0.0
2025-01-24 23:00:00,18.1,84.1,1017.8,3.8,68.7,11.1,23,24,0.0
2025-01-25 00:00:00,20.8,88.0,1021.9,3.6,1.6,22.1,0,25,0.0
2025-01-25 01:00:00,18.0,73.5,1009.4,4.0,25.9,20.0,1,25,0.0
2025-01-25 02:00:00,24.1,76.1,984.4,4.5,49.6,15.7,2,25,0.0
2025-01-25 03:00:00,19.5,67.4,1022.0,4.9,0.0,21.2,3,25,0.0
2025-01-25 04:00:00,20.4,75.6,1006.4,4.2,46.8,16.5,4,25,0.0
2025-01-25 05:00:00,23.5,66.0,1004.3,4.1,56.0,15.9,5,25,0.0
2025-01-25 06:00:00,23.7,61.9,1038.6,6.1,34.4,16.6,6,25,39.0
2025-01-25 07:00:00,24.8,72.1,1019.9,5.7,14.6,16.8,7,25,407.6
2025-01-25 08:00:00,20.1,69.1,1000.7,4.6,9.2,18.2,8,25,812.2
2025-01-25 09:00:00,24.4,76.4,1013.4,2.8,42.8,16.4,9,25,665.5
2025-01-25 10:00:00,26.9,69.1,1015.0,3.6,23.6,16.9,10,25,721.6
2025-01-25 11:00:00,21.2,77.2,1010.8,4.7,38.6,16.3,11,25,336.1
2025-01-25 12:00:00,22.2,76.7,1004.0,4.0,15.3,19.7,12,25,30.9
2025-01-25 13:00:00,16.8,82.9,1020.7,2.4,26.8,18.8,13,25,4.0
2025-01-25 14:00:00,13.4,75.9,1010.5,2.8,0.0,16.4,14,25,0.0
2025-01-25 15:00:00,15.3,90.0,1028.0,0.8,30.6,16.0,15,25,16.3
2025-01-25 16:00:00,13.9,87.2,1014.2,1.0,28.5,21.3,16,25,7.0
2025-01-25 17:00:00,14.3,88.1,1008.2,3.5,43.8,12.2,17,25,0.0
2025-01-25 18:00:00,16.4,94.3,1015.5,2.1,58.2,17.9,18,25,0.0
2025-01-25 19:00:00,13.4,86.7,1006.5,0.4,30.8,15.3,19,25,0.0
2025-01-25 20:00:00,14.5,85.3,1022.0,1.0,18.8,19.7,20,25,0.0
2025-01-25 21:00:00,16.4,81.8,1019.7,2.3,84.4,10.6,21,25,0.0
2025-01-25 22:00:00,17.3,85.0,1019.2,2.1,59.2,15.1,22,25,0.0
2025-01-25 23:00:00,17.6,73.2,1024.7,3.0,43.2,18.1,23,25,0.0
2025-01-26 00:00:00,18.6,83.2,1030.7,3.4,36.8,18.9,0,26,0.0
2025-01-26 01:00:00,17.9,75.3,1019.9,2.5,47.0,13.9,1,26,0.0
2025-01-26 02:00:00,22.0,70.5,1000.4,5.9,22.7,18.3,2,26,0.0
2025-01-26 03:00:00,24.5,67.8,1017.0,5.3,82.5,8.8,3,26,0.0
2025-01-26 04:00:00,26.1,76.4,1024.0,6.2,33.9,20.8,4,26,0.0
